"","no","year","valor","ent","opt","cons","cve_ent","indicador","ods","obj_ods","c_eje","eje","hex_ods","hex_eje","hex_dimension","hex_obj_est","proyec","sentido","c_dimension","dimension","c_obj_est","obj_est","dif_ab","u_med","unidad_de_medida"
"3912",360,2004,5.06321531287462,"Nuevo León",NA,NA,"19","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3913",360,2004,2.95108520590362,"Oaxaca",NA,NA,"20","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3914",360,2004,3.20803247335454,"Puebla",NA,NA,"21","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3915",360,2004,4.35179123511404,"Querétaro",NA,NA,"22","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3916",360,2004,6.14147730444978,"Quintana Roo",NA,NA,"23","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3917",360,2004,5.34676855185835,"San Luis Potosí",NA,NA,"24","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3918",360,2004,3.47159069040128,"Sinaloa",NA,NA,"25","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3919",360,2004,6.31117584679787,"Sonora",NA,NA,"26","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3920",360,2004,9.01301538848572,"Tabasco",NA,NA,"27","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3921",360,2004,5.3532925227391,"Tamaulipas",NA,NA,"28","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3922",360,2004,1.68108351436112,"Tlaxcala",NA,NA,"29","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3923",360,2004,3.51365309138089,"Veracruz",NA,NA,"30","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3924",360,2004,7.6230213049735,"Yucatán",NA,NA,"31","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3925",360,2004,3.42164016321224,"Zacatecas",NA,NA,"32","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3926",360,2004,3.94831063900257,"Nacional",NA,NA,"33","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3927",360,2005,5.15275147727545,"Aguascalientes",NA,NA,"1","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3928",360,2005,3.7625051037685,"Baja California",NA,NA,"2","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3929",360,2005,7.93435770406781,"Baja California Sur",NA,NA,"3","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3930",360,2005,8.13973469632976,"Campeche",NA,NA,"4","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3931",360,2005,5.51248088224715,"Coahuila",NA,NA,"5","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3932",360,2005,3.79073750521226,"Colima",NA,NA,"6","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3933",360,2005,2.98831318617146,"Chiapas",NA,NA,"7","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3934",360,2005,7.68532759011425,"Chihuahua",NA,NA,"8","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3935",360,2005,4.22882592088573,"Ciudad de México",NA,NA,"9","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3936",360,2005,3.41487364323204,"Durango",NA,NA,"10","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3937",360,2005,4.37603247016093,"Guanajuato",NA,NA,"11","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3938",360,2005,2.7090431597283,"Guerrero",NA,NA,"12","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3939",360,2005,1.57549916374163,"Hidalgo",NA,NA,"13","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3940",360,2005,5.32515189344603,"Jalisco",NA,NA,"14","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3941",360,2005,1.59890601167622,"México",NA,NA,"15","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3942",360,2005,4.24943395830133,"Michoacán",NA,NA,"16","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3943",360,2005,2.72932220012482,"Morelos",NA,NA,"17","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3944",360,2005,4.29754569211973,"Nayarit",NA,NA,"18","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3945",360,2005,5.54827959039709,"Nuevo León",NA,NA,"19","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3946",360,2005,3.4303893768587,"Oaxaca",NA,NA,"20","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3947",360,2005,3.32900683061543,"Puebla",NA,NA,"21","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3948",360,2005,4.18501457062058,"Querétaro",NA,NA,"22","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3949",360,2005,6.25252892464541,"Quintana Roo",NA,NA,"23","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3950",360,2005,4.27674234886759,"San Luis Potosí",NA,NA,"24","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3951",360,2005,3.85504145853809,"Sinaloa",NA,NA,"25","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3952",360,2005,6.94133105331024,"Sonora",NA,NA,"26","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3953",360,2005,9.24865221691172,"Tabasco",NA,NA,"27","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3954",360,2005,5.05731952987676,"Tamaulipas",NA,NA,"28","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3955",360,2005,3.66073414192849,"Tlaxcala",NA,NA,"29","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3956",360,2005,2.93676609873708,"Veracruz",NA,NA,"30","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3957",360,2005,7.26699980029208,"Yucatán",NA,NA,"31","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3958",360,2005,4.89133439855727,"Zacatecas",NA,NA,"32","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3959",360,2005,4.08349178275116,"Nacional",NA,NA,"33","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3960",360,2006,5.67561943079843,"Aguascalientes",NA,NA,"1","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3961",360,2006,3.70792945817285,"Baja California",NA,NA,"2","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3962",360,2006,8.73929204296757,"Baja California Sur",NA,NA,"3","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3963",360,2006,7.24643208567571,"Campeche",NA,NA,"4","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3964",360,2006,5.5712297087169,"Coahuila",NA,NA,"5","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3965",360,2006,5.06880051904517,"Colima",NA,NA,"6","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3966",360,2006,2.70551820623696,"Chiapas",NA,NA,"7","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3967",360,2006,7.72084997580501,"Chihuahua",NA,NA,"8","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
